data,id_cliente,quantidade_boleto,quantidade_payout,quantidade_payin
2024-01-01,101,4,5,3
2023-11-12,110,4,2,3
2023-10-22,92,3,3,1
2023-12-30,102,3,10,5
2023-11-25,77,5,6,6
2023-11-10,77,4,2,4
2023-11-03,84,4,1,0
2023-12-05,76,8,5,6
2024-01-08,97,5,5,6
2023-11-15,92,2,1,3
2023-10-30,115,2,3,3
2024-01-30,75,6,9,9
2023-11-14,78,2,2,5
2023-10-02,81,3,2,2
2023-11-28,95,4,14,6
2023-10-27,110,7,4,1
2023-12-04,75,12,12,12
2023-12-08,11,5,9,10
2024-01-11,33,4,8,2
2023-10-30,61,13,4,8
2023-12-15,36,0,1,2
2023-11-08,9,5,6,3
2023-12-15,31,3,2,4
2023-10-13,48,1,0,1
2024-01-07,47,3,2,4
2024-01-24,61,8,8,8
2024-01-23,27,9,1,3
2023-12-17,43,1,2,0
2024-01-30,65,2,4,5
2023-10-27,65,1,1,3
2023-12-10,14,3,3,3
2024-01-11,8,4,8,7
2023-11-02,19,6,4,2
2023-11-04,18,2,2,0
2023-12-29,13,1,3,2
2023-11-16,49,3,6,5
2023-12-05,70,1,3,5
2024-01-19,58,3,2,5
2023-12-10,33,3,2,0
2023-11-03,48,1,4,0
2024-01-21,30,6,7,4
2023-11-20,5,4,9,11
2024-01-02,68,6,2,6
2023-11-21,46,2,3,2
2024-01-29,2,5,10,5
2023-12-31,20,6,7,6
2023-10-28,15,1,3,3
2023-11-08,66,1,1,3
2024-01-25,52,2,5,6
2023-10-23,42,13,9,3
2023-11-29,17,2,2,6
2023-12-02,64,2,0,4
2023-11-15,13,4,2,3
2023-12-08,16,3,3,7
2023-10-05,48,1,0,1
2023-11-30,26,0,6,2
2023-10-01,74,8,11,7
2023-11-19,49,6,5,5
2023-12-14,90,9,7,9
2023-12-19,80,1,1,2
2024-01-27,90,3,4,6
2024-01-11,96,2,2,5
2023-11-17,117,16,11,14
2023-10-23,86,4,6,13
2024-01-16,78,6,8,6
2023-12-06,75,5,5,4
2023-12-10,86,5,8,2
2023-11-30,78,1,10,7
2023-10-28,94,2,0,0
2023-12-30,88,0,6,1
2023-11-23,91,3,4,6
2023-11-12,79,7,2,5
2023-11-24,91,3,3,6
2023-10-31,76,8,7,4
2024-01-07,98,14,4,7
2024-01-06,92,4,5,4
2023-10-17,77,4,7,10
2023-12-10,48,3,2,1
2023-12-21,38,6,6,11
2023-12-29,18,2,3,4
2024-01-21,26,2,4,3
2024-01-15,29,4,4,5
2023-11-22,19,6,1,5
2023-11-11,15,2,3,2
2023-12-19,72,1,1,3
2024-01-18,47,0,1,2
2023-10-10,3,8,7,6
2023-10-26,63,7,6,10
2024-01-23,50,12,9,5
2023-12-14,40,2,3,2
2023-11-29,5,11,9,6
2023-11-07,42,8,4,4
2023-12-08,9,3,8,4
2023-12-05,59,1,4,4
2023-12-27,30,3,6,4
2023-12-05,47,0,2,1
2023-11-11,40,5,2,2
2024-01-20,29,5,5,6
2023-11-03,2,7,6,7
2023-12-07,67,4,6,3
2023-10-18,64,1,1,0
2023-10-08,32,6,6,3
2023-10-30,21,4,10,11
2023-11-21,29,3,4,4
2024-01-13,27,3,3,4
2023-12-16,61,7,9,8
2023-11-25,11,3,4,7
2023-10-18,3,7,6,5
2023-12-31,37,5,4,6
2023-10-04,7,3,5,9
2023-11-06,58,5,4,2
2024-01-21,22,1,2,1
2023-12-17,40,1,5,1
2023-11-24,49,6,7,7
2023-10-14,1,9,7,5
2023-10-26,56,4,8,7
2023-12-26,33,6,4,3
2023-10-12,39,2,4,1
2023-10-03,57,6,7,2
2023-11-28,30,6,4,3
2023-10-20,43,0,3,3
2023-11-16,1,4,7,8
2023-12-26,13,3,1,4
2023-11-12,5,5,5,4
2023-12-08,55,2,1,1
2023-11-11,61,7,4,7
2024-01-16,57,10,5,11
2024-01-30,54,3,6,4
2023-10-19,41,8,6,10
2023-11-18,21,8,10,6
2024-01-16,17,2,4,0
2023-12-20,66,2,3,2
2023-11-06,110,1,1,2
2023-11-24,113,11,7,16
2023-11-05,86,7,8,4
2023-10-30,85,5,4,4
2023-10-19,87,11,8,14
2023-11-21,100,5,3,8
2023-12-03,78,3,3,4
2023-11-29,99,1,1,2
2023-11-26,95,8,5,7
2023-11-20,113,13,7,9
2024-01-21,101,3,5,2
2023-12-30,91,10,5,3
2023-12-12,77,9,6,10
2024-01-23,77,4,5,6
2024-01-05,82,6,7,3
2023-10-18,102,5,8,8
2023-10-17,102,9,5,4
2024-01-05,97,11,9,6
2023-10-21,79,5,6,3
2023-12-15,75,6,6,5
2023-10-22,99,0,0,2
2023-11-04,87,11,9,8
2024-01-10,83,6,2,1
2023-12-04,114,4,3,2
2023-10-06,75,10,6,7
2023-10-24,43,5,3,1
2024-01-02,20,14,9,7
2023-12-14,13,5,2,2
2024-01-14,35,2,2,1
2024-01-24,54,2,5,7
2024-01-08,67,9,7,3
2023-11-12,11,9,7,8
2023-12-06,52,4,3,1
2023-11-13,41,11,6,9
2023-11-12,42,5,6,9
2023-12-14,8,7,9,6
2023-12-23,55,2,4,2
2023-11-21,69,4,4,6
2023-10-21,13,5,3,3
2023-11-21,35,3,3,0
2023-12-10,74,14,8,13
2023-11-11,9,8,7,5
2023-12-29,20,7,6,5
2023-12-25,43,1,3,5
2023-12-12,21,8,5,6
2023-12-16,24,1,1,7
2023-12-12,16,8,9,7
2023-11-23,6,2,0,1
2023-12-15,73,13,5,9
2023-11-08,32,10,9,9
2023-11-22,13,6,1,2
2023-11-20,63,6,10,11
2023-12-07,48,0,1,4
2023-11-23,27,5,3,3
2023-12-09,47,1,0,1
2023-11-21,36,6,4,3
2023-12-25,68,5,7,8
2023-10-18,46,3,4,3
2023-10-20,8,6,9,9
2023-11-01,17,2,3,2
2023-12-10,49,5,7,7
2023-12-30,50,5,6,3
2023-11-16,79,4,7,6
2023-11-03,83,4,3,6
2023-10-21,101,3,2,1
2024-01-19,78,2,3,4
2023-11-27,83,2,2,1
2024-01-19,99,3,2,2
2023-10-31,95,6,7,4
2023-10-30,81,3,2,2
2024-01-24,86,8,11,6
2023-10-03,80,1,0,1
2023-11-22,93,4,5,3
2023-10-27,80,0,1,2
2023-12-13,91,4,4,6
2023-12-09,77,6,4,5
2023-11-24,79,3,13,5
2023-12-17,78,4,5,2
2024-01-03,83,2,3,2
2024-01-30,94,0,2,1
2023-11-20,95,7,3,5
2024-01-04,117,10,13,19
2023-12-10,93,5,2,3
2023-12-28,94,1,5,1
2023-10-10,79,4,4,5
2023-12-29,90,4,2,4
2024-01-16,76,2,9,11
2023-10-09,87,7,13,10
2023-12-06,27,7,4,2
2024-01-29,15,3,4,3
2023-10-18,8,5,10,12
2023-12-30,52,1,7,4
2023-10-29,15,3,1,5
2023-11-18,7,5,7,2
2023-12-11,17,6,2,1
2023-12-12,70,3,5,3
2023-10-18,60,3,3,0
2024-01-09,68,4,3,6
2024-01-12,68,1,6,8
2023-11-18,30,9,2,6
2023-11-28,21,8,6,8
2023-12-03,72,3,3,2
2023-12-17,46,5,6,1
2023-11-06,63,8,10,4
2023-11-20,40,3,1,2
2023-12-07,17,5,2,4
2023-11-24,27,5,6,5
2023-12-07,7,6,4,12
2023-11-09,13,7,4,9
2023-11-22,21,6,6,4
2023-10-20,29,5,4,10
2023-12-21,20,6,5,8
2023-12-15,37,5,8,5
2023-11-16,46,2,9,4
2024-01-25,9,5,2,5
2023-12-09,16,8,6,6
2024-01-27,13,3,8,2
2023-12-11,31,5,1,5
2023-11-24,72,1,1,1
2023-12-18,59,2,6,0
2024-01-30,68,8,5,3
2023-11-04,14,3,4,2
2023-10-04,60,3,2,1
2023-10-07,40,0,1,2
2023-10-18,66,0,1,1
2024-01-23,19,9,6,4
2023-10-24,61,9,10,6
2023-12-05,68,7,7,6
2023-12-30,53,8,3,4
2023-11-19,24,1,1,3
2023-10-25,101,5,2,4
2023-10-23,99,4,1,1
2023-12-10,117,12,13,16
2023-11-22,101,3,4,2
2023-11-22,87,7,4,5
2023-12-15,107,2,3,2
2023-12-31,97,12,6,8
2023-10-02,87,7,4,10
2023-12-31,78,3,2,4
2024-01-06,86,7,7,8
2023-11-13,99,2,1,2
2023-12-24,97,7,10,8
2023-12-22,100,14,5,9
2023-10-25,114,5,5,0
2023-12-29,81,3,3,2
2024-01-02,79,9,9,4
2023-11-21,97,4,10,5
2023-12-11,91,5,5,5
2023-10-12,110,1,5,2
2023-11-15,77,7,6,8
2024-01-14,74,8,7,10
2024-01-22,68,8,3,11
2023-11-10,30,4,3,1
2023-11-09,59,3,1,1
2023-12-19,65,2,6,4
2024-01-22,36,3,3,4
2023-11-07,3,4,8,5
2023-11-11,62,5,0,4
2024-01-18,71,10,11,5
2023-10-27,61,8,6,11
2024-01-09,23,5,2,1
2024-01-19,29,4,7,7
2023-12-24,7,3,9,5
2023-12-19,61,3,7,2
2024-01-17,37,2,8,7
2023-12-20,56,3,9,6
2023-10-08,19,5,3,8
2023-11-20,6,3,6,5
2024-01-17,72,2,5,2
2024-01-19,60,0,4,4
2023-10-23,3,3,3,3
2023-10-04,19,4,2,5
2023-11-15,14,0,3,2
2023-12-27,46,4,5,4
2023-10-10,49,4,8,8
2023-12-06,56,13,6,7
2023-12-19,4,3,1,2
2023-10-10,37,9,7,3
2023-10-07,49,6,1,4
2023-11-28,74,4,9,2
2024-01-23,102,4,7,11
2023-12-20,105,26,21,20
2023-11-26,85,9,7,8
2023-10-03,75,12,9,11
2023-10-14,102,6,5,8
2024-01-01,77,6,9,8
2023-12-31,93,6,7,2
2023-12-16,82,4,10,5
2023-12-19,92,7,3,1
2024-01-25,98,1,7,8
2023-11-21,113,10,13,11
2023-10-16,100,7,10,7
2023-12-08,105,24,15,21
2023-12-18,80,1,3,3
2023-10-08,115,2,3,2
2023-12-13,85,6,5,3
2023-12-09,86,6,6,7
2023-12-10,79,6,4,5
2023-12-31,92,0,0,2
2023-10-29,78,2,7,4
2023-12-11,104,33,34,43
2024-01-09,87,11,10,7
2023-11-28,79,6,6,2
2023-12-27,103,3,3,2
2023-10-07,116,6,6,3
2024-01-13,31,5,4,5
2023-10-19,47,1,1,4
2023-10-15,18,2,5,8
2023-10-24,47,0,0,1
2023-11-10,33,2,8,3
2024-01-02,15,4,1,1
2024-01-11,7,1,5,2
2024-01-24,45,4,0,6
2023-12-11,66,3,1,3
2023-11-20,72,1,6,3
2023-12-23,32,5,10,8
2023-11-03,67,5,6,7
2023-11-24,19,7,4,2
2024-01-06,2,4,10,6
2023-12-22,74,8,9,7
2024-01-29,59,4,2,4
2023-10-13,36,2,2,3
2023-11-18,58,5,4,3
2023-12-05,69,4,3,3
2023-12-26,61,9,6,9
2023-12-07,37,6,11,3
2024-01-05,36,4,2,2
2024-01-18,18,6,3,1
2023-10-21,57,3,9,7
2023-12-08,39,4,4,2
2024-01-29,32,8,10,11
2023-10-16,49,8,8,4
2023-11-07,35,3,1,3
2023-11-14,72,3,4,3
2024-01-08,11,7,7,12
2023-12-30,43,0,5,2
2023-12-07,58,3,1,4
2023-11-05,30,3,4,3
2023-11-09,11,8,12,5
2023-10-12,64,1,2,2
2024-01-05,13,2,1,5
2024-01-29,38,9,10,10
2024-01-21,39,4,2,2
2023-10-08,17,2,3,3
2024-01-27,31,3,7,4
2023-12-26,22,1,1,2
2023-11-28,99,3,0,3
2023-10-28,87,1,10,9
2023-11-17,115,1,6,2
2024-01-02,95,6,7,9
2023-11-06,101,5,4,3
2023-12-04,80,2,0,4
2023-12-11,110,3,2,1
2023-11-05,100,11,9,5
2024-01-02,96,5,1,4
2023-12-08,98,2,5,9
2023-10-27,97,6,15,2
2023-10-15,97,8,6,6
2023-12-13,98,4,6,7
2023-12-19,114,7,1,5
2024-01-16,9,5,8,6
2023-10-05,70,5,3,10
2023-10-14,33,1,2,2
2023-11-16,19,2,6,3
2023-12-04,65,2,3,0
2023-12-02,53,3,5,3
2023-10-05,27,3,7,2
2023-10-20,1,7,7,6
2024-01-29,41,10,11,7
2024-01-26,67,6,7,7
2024-01-14,45,2,4,5
2023-11-30,3,12,5,3
2023-12-23,30,2,5,4
2023-11-05,46,3,2,3
2024-01-21,32,7,12,4
2024-01-28,49,6,10,4
2023-10-09,21,5,10,7
2023-11-07,60,1,7,3
2023-10-29,74,10,6,9
2023-12-10,63,8,5,9
2023-12-20,55,3,0,0
2023-12-30,48,1,1,2
2023-10-19,58,3,3,5
2023-10-27,70,3,7,6
2023-11-03,43,3,3,6
2024-01-11,41,5,5,11
2023-10-17,1,5,4,5
2023-10-20,47,0,1,2
2024-01-25,53,1,4,2
2023-12-19,38,6,9,3
2023-12-28,21,2,4,6
2023-12-07,62,4,3,0
2023-12-20,60,3,3,2
2024-01-19,50,7,3,5
2023-12-23,40,0,0,1
2023-11-15,64,5,1,2
2024-01-08,52,6,2,7
2023-11-12,21,9,3,7
2023-11-27,38,5,9,7
2023-11-27,17,1,5,1
2023-11-09,98,3,9,7
2023-10-01,97,9,10,8
2023-10-02,95,4,0,8
2023-11-05,114,2,1,4
2023-10-05,92,1,3,2
2024-01-26,82,5,3,5
2023-11-02,82,5,6,5
2023-11-16,82,5,9,9
2023-12-27,115,3,6,3
2023-11-15,94,3,1,2
2023-11-15,100,9,6,2
2023-12-28,97,8,7,10
2023-12-26,93,3,3,4
2023-11-11,75,8,10,6
2023-10-12,99,2,1,0
2023-10-01,81,2,0,3
2023-11-16,98,10,2,3
2023-12-25,79,4,6,10
2023-11-23,100,9,6,4
2023-10-18,110,3,3,4
2023-11-17,90,9,1,7
2023-12-09,84,3,3,1
2024-01-07,75,8,9,9
2023-12-08,8,5,6,3
2023-12-17,39,1,1,4
2024-01-29,23,3,7,5
2023-12-12,62,2,2,1
2023-12-11,53,3,3,3
2024-01-26,12,8,11,4
2023-11-08,67,4,1,4
2023-10-07,11,2,12,8
2023-12-27,54,11,10,3
2023-11-23,29,5,6,6
2023-11-04,43,5,6,4
2023-10-07,14,0,3,0
2024-01-25,30,6,4,2
2023-12-31,38,9,18,7
2023-11-15,56,6,4,5
2023-11-25,8,8,7,2
2023-12-03,36,3,4,4
2023-12-07,39,3,6,1
2023-10-14,40,0,2,1
2023-12-12,58,0,1,2
2023-11-23,43,3,3,4
2023-10-15,48,3,0,0
2023-12-02,65,2,0,1
2024-01-14,3,9,6,7
2023-11-20,18,4,3,3
2023-12-25,46,5,5,1
2024-01-03,12,5,6,6
2023-12-10,16,6,2,8
2023-12-14,64,2,0,2
2023-10-01,102,5,5,4
2024-01-20,83,6,5,6
2023-11-10,86,5,6,6
2023-10-20,75,7,10,8
2024-01-19,76,5,8,4
2023-11-28,90,7,6,9
2023-10-04,99,4,3,2
2023-12-11,77,12,6,6
2023-11-08,80,4,5,2
2023-11-10,115,6,3,5
2023-11-08,102,6,4,11
2024-01-29,84,6,5,4
2023-11-14,111,4,4,8
2023-12-30,80,2,3,5
2023-10-13,81,3,3,2
2024-01-06,101,5,6,4
2024-01-18,86,4,9,6
2023-12-10,99,3,3,1
2023-10-07,110,6,5,2
2023-10-14,15,3,3,4
2024-01-27,8,4,6,6
2023-12-30,66,2,0,4
2023-10-03,2,5,4,3
2024-01-26,22,2,0,2
2023-11-12,33,2,1,2
2024-01-23,23,4,7,4
2023-11-28,35,3,1,3
2023-11-04,47,2,2,2
2023-12-31,9,5,5,8
2023-10-05,53,6,2,7
2024-01-25,31,5,5,7
2024-01-11,55,1,1,3
2023-10-25,15,3,0,2
2023-11-13,54,2,10,6
2023-10-25,27,8,6,5
2023-10-23,56,5,9,11
2023-10-12,15,3,6,2
2024-01-22,11,4,6,7
2023-10-22,32,9,8,9
2023-11-11,65,4,1,2
2023-12-08,17,2,5,1
2024-01-17,70,1,10,3
2024-01-23,12,3,10,8
2023-12-21,14,2,2,1
2023-12-24,30,4,4,1
2023-11-20,3,6,9,4
2024-01-11,39,0,4,1
2023-12-22,42,7,4,5
2023-12-24,49,4,2,7
2024-01-18,20,6,8,5
2023-12-10,53,3,2,6
2023-11-01,31,3,5,6
2023-11-04,7,4,8,8
2024-01-26,47,0,3,2
2023-10-28,52,5,4,2
2024-01-07,37,7,8,8
2024-01-21,2,6,6,7
2023-12-04,66,1,2,5
2023-12-20,5,8,11,7
2023-12-12,1,2,6,9
2023-11-30,47,2,3,0
2023-12-15,84,5,2,5
2023-11-24,95,7,10,10
2023-10-09,91,2,4,4
2023-12-10,97,8,6,3
2023-11-24,99,0,2,0
2023-12-20,90,6,4,6
2023-10-18,89,7,8,4
2023-11-03,95,11,6,13
2023-12-08,81,1,1,1
2023-11-14,93,4,5,2
2023-10-24,87,5,5,7
2024-01-10,111,2,7,7
2024-01-04,111,6,5,7
2024-01-10,99,1,2,1
2023-11-30,83,1,1,5
2023-10-14,107,2,0,3
2023-12-16,114,7,3,5
2023-12-22,89,3,6,8
2023-11-24,101,2,5,3
2023-10-21,111,9,9,11
2023-12-05,78,4,6,6
2023-12-30,89,4,3,9
2024-01-22,47,0,2,1
2023-10-10,66,3,1,0
2024-01-29,21,10,7,11
2023-12-27,9,8,13,6
2023-11-08,1,4,7,9
2024-01-18,17,5,3,3
2023-11-06,61,5,13,6
2023-11-11,21,8,6,4
2023-11-24,70,2,6,8
2024-01-20,41,4,6,8
2023-12-03,4,3,3,3
2023-12-20,13,4,0,4
2023-12-16,7,3,9,8
2023-12-23,26,2,0,1
2023-12-12,8,3,10,3
2023-10-08,13,5,4,3
2024-01-06,54,4,4,2
2024-01-25,43,3,4,4
2023-12-12,56,9,8,6
2023-10-22,9,7,8,5
2023-11-05,11,8,6,3
2023-12-04,14,1,1,4
2023-12-08,46,3,5,3
2023-12-25,59,1,2,1
2023-12-16,12,9,5,7
2023-12-10,56,6,7,6
2024-01-06,14,3,1,1
2023-10-27,19,6,3,8
2024-01-30,61,10,9,6
2023-11-29,22,1,1,0
2023-12-13,17,3,3,2
2023-12-17,22,1,1,3
2023-11-17,15,5,0,3
2024-01-14,42,6,4,9
2023-12-08,75,10,8,9
2023-12-27,78,5,2,5
2024-01-22,103,3,1,4
2023-12-15,97,11,7,7
2024-01-15,80,1,0,0
2024-01-01,88,1,6,1
2023-10-13,98,2,3,11
2023-11-06,97,8,13,5
2024-01-24,102,6,6,7
2023-10-02,97,10,4,7
2023-11-16,113,9,8,16
2024-01-12,115,6,6,2
2023-12-27,96,1,1,2
2023-11-08,75,11,11,11
2023-12-12,110,7,8,1
2023-10-03,110,4,2,3
2024-01-24,103,0,3,2
2023-10-05,85,2,5,8
2023-10-05,115,4,7,3
2023-12-31,79,9,7,4
2024-01-30,87,8,7,5
2024-01-07,78,4,8,7
2023-12-25,97,9,8,5
2023-10-20,91,6,6,7
2023-12-25,75,9,7,8
2024-01-04,93,6,9,5
2023-11-21,84,1,4,3
2024-01-12,97,3,3,7
2023-12-18,46,2,1,4
2023-11-09,2,15,11,4
2023-11-18,53,2,0,6
2023-11-22,67,3,4,4
2023-12-06,8,3,11,4
2023-12-06,16,6,5,7
2023-11-04,21,8,4,5
2023-12-19,39,2,3,2
2023-11-01,3,6,5,15
2023-12-09,21,12,5,6
2023-11-13,4,2,1,0
2024-01-29,20,7,5,2
2023-11-02,57,8,9,6
2023-10-28,7,7,4,8
2023-10-20,31,6,6,2
2023-10-23,21,4,7,7
2024-01-09,40,3,2,1
2023-10-07,72,2,3,2
2023-10-02,35,2,4,3
2023-12-24,6,1,2,1
2023-11-29,47,0,3,4
2023-11-16,33,5,6,4
2023-11-23,20,2,4,7
2023-11-27,15,2,5,2
2023-12-12,26,1,3,2
2023-10-09,58,3,4,3
2024-01-05,61,7,8,9
2023-10-24,70,6,2,3
2024-01-06,62,2,3,4
2023-12-09,40,1,4,1
2023-10-10,14,1,2,3
2023-12-10,3,6,11,8
2023-12-12,67,0,0,4
2023-11-26,59,1,3,2
2023-11-28,2,5,5,2
2023-10-20,15,1,1,1
2023-10-18,31,13,7,4
2023-10-26,66,2,4,3
2023-12-31,80,1,3,2
2024-01-05,117,13,4,11
2023-10-11,95,7,6,10
2023-12-26,90,4,6,8
2023-12-24,90,3,3,2
2024-01-25,76,6,11,5
2024-01-28,102,8,8,6
2023-10-05,78,5,4,3
2023-11-04,81,2,0,1
2023-12-12,103,3,3,4
2023-10-06,101,4,1,0
2023-12-31,100,9,9,9
2023-10-05,100,7,6,10
2023-12-10,95,9,6,10
2023-10-07,84,4,0,6
2024-01-30,71,13,3,2
2023-11-13,5,12,0,11
2023-11-01,40,2,1,3
2023-10-11,35,4,1,1
2023-12-10,47,2,0,4
2024-01-12,31,2,5,4
2023-11-20,9,7,7,9
2023-12-11,11,5,6,3
2024-01-12,54,5,8,7
2023-10-12,18,4,2,4
2024-01-14,27,6,6,2
2023-12-16,64,0,2,2
2023-12-09,55,2,3,3
2024-01-22,40,1,1,5
2023-10-23,33,5,3,1
2023-10-30,24,2,3,4
2024-01-01,21,8,5,10
2024-01-20,43,6,4,2
2023-11-21,52,5,4,2
2023-11-14,15,1,2,5
2023-12-31,17,2,3,2
2023-10-29,18,4,1,3
2024-01-13,43,2,4,1
2024-01-05,48,2,1,2
2024-01-03,7,3,6,5
2023-12-20,52,6,4,7
2023-12-07,66,4,3,2
2023-11-21,5,6,8,9
2023-12-16,3,3,5,7
2024-01-07,18,6,3,4
2023-10-22,63,5,5,14
2024-01-16,50,4,6,8
2023-11-20,67,6,8,5
2023-11-12,67,4,7,5
2024-01-21,44,0,3,1
2024-01-22,9,5,7,6
2023-10-09,40,4,3,0
2024-01-14,5,3,3,5
2023-12-19,37,5,3,2
2024-01-25,54,7,6,6
2023-10-29,63,8,6,8
2023-10-23,47,0,1,3
2023-10-30,7,7,5,3
2023-12-17,75,9,9,3
2023-10-20,98,9,4,7
2023-11-01,81,2,2,4
2023-11-07,92,4,2,1
2024-01-06,89,4,5,5
2023-11-07,97,8,6,8
2024-01-16,92,3,4,1
2023-10-19,83,2,1,3
2023-12-23,103,6,5,3
2024-01-10,85,6,6,7
2023-11-27,79,8,4,5
2024-01-19,77,6,4,4
2023-12-27,76,6,8,3
2023-12-07,86,5,6,4
2023-10-17,84,4,2,2
2023-11-27,95,6,9,5
2023-11-25,87,10,6,13
2023-10-16,78,5,1,1
2023-10-31,78,7,6,5
2023-11-23,113,17,10,10
2023-12-19,99,0,2,0
2024-01-25,96,4,2,4
2023-10-04,100,10,12,4
2023-12-25,31,4,2,6
2023-10-31,26,1,4,1
2023-10-29,26,3,0,6
2023-10-22,17,4,3,0
2023-11-25,57,10,3,10
2024-01-28,38,6,12,8
2024-01-25,64,1,4,2
2023-10-26,47,0,1,0
2024-01-08,69,2,6,4
2023-10-16,58,3,5,3
2023-12-28,53,3,2,3
2023-11-06,48,1,1,4
2024-01-22,31,3,4,4
2023-10-22,21,8,7,10
2024-01-01,31,6,5,5
2023-10-17,64,1,1,2
2024-01-24,74,6,5,9
2023-10-31,63,6,6,3
2023-11-06,52,5,1,6
2024-01-16,14,2,2,3
2023-12-02,49,4,7,5
2023-11-27,40,1,2,2
2023-10-18,39,1,1,2
2023-11-07,47,2,1,1
2023-10-31,70,6,5,0
2023-11-03,66,2,2,1
2024-01-05,43,2,3,3
2024-01-16,46,1,4,0
2023-10-12,1,9,5,8
2023-11-09,60,1,0,2
2023-11-03,27,15,8,4
2023-12-09,65,1,2,2
2024-01-10,42,5,7,5
2023-11-16,60,1,2,4
2023-11-02,43,4,3,4
2023-11-14,42,7,6,6
2023-11-03,11,7,7,5
2023-12-02,36,3,3,3
2023-12-07,68,3,4,6
2023-12-22,94,1,5,1
2023-11-15,95,7,11,13
2023-12-24,94,1,1,2
2023-11-25,91,6,5,7
2024-01-20,95,3,6,10
2024-01-07,89,4,5,6
2023-11-13,101,5,7,1
2024-01-05,81,1,2,2
2023-12-22,102,3,5,9
2023-10-11,101,4,5,5
2023-11-17,82,6,9,4
2023-11-10,95,10,1,8
2024-01-01,79,8,3,5
2023-10-11,100,8,4,10
2024-01-09,86,6,8,3
2024-01-30,93,3,6,3
2024-01-27,95,6,7,7
2023-10-09,80,1,1,3
2024-01-12,101,3,2,5
2024-01-15,44,3,2,3
2023-12-04,50,9,5,4
2023-10-06,7,9,5,7
2023-10-30,1,7,4,7
2023-11-21,59,4,0,5
2023-12-21,73,4,8,9
2023-10-25,3,8,9,4
2023-11-13,29,2,1,3
2023-11-21,2,3,7,9
2024-01-23,14,4,1,2
2023-10-05,33,4,1,1
2024-01-16,40,2,2,0
2023-11-12,26,3,3,3
2023-12-16,55,1,0,3
2023-11-15,70,5,4,4
2024-01-20,30,6,3,3
2024-01-30,23,7,3,2
2023-12-05,24,2,2,3
2023-11-19,63,4,11,5
2023-10-06,19,7,1,5
2023-11-02,14,2,1,1
2023-12-17,61,5,7,5
2023-10-08,24,1,5,1
2023-11-11,63,7,3,5
2023-10-14,41,10,8,8
2024-01-29,40,2,2,2
2023-12-08,14,5,3,4
2023-12-09,70,2,3,7
2023-10-31,62,1,3,3
2023-11-25,1,6,3,9
2023-12-09,67,9,4,1
2023-12-08,22,1,0,1
2024-01-02,78,2,2,4
2023-12-29,95,7,6,9
2023-12-26,110,8,3,3
2024-01-28,103,1,2,4
2023-11-22,100,5,6,9
2023-12-21,75,16,5,10
2023-11-21,78,4,3,6
2023-12-13,82,5,5,5
2024-01-11,100,8,6,5
2023-10-03,111,9,7,5
2024-01-12,85,4,8,5
2024-01-14,102,6,11,7
2023-12-07,92,1,2,3
2023-11-12,92,5,0,3
2023-10-23,79,6,7,3
2023-12-16,88,3,3,4
2023-10-12,82,3,8,4
2023-11-28,105,18,25,17
2023-12-15,102,8,8,10
2023-12-09,78,2,6,4
2023-11-22,84,5,1,7
2023-10-27,85,7,10,7
2023-12-23,86,10,9,7
2023-10-26,116,5,3,6
2023-12-30,110,4,5,5
2023-12-10,94,2,0,1
2023-10-13,114,3,7,1
2024-01-25,80,4,3,2
2023-12-22,39,3,2,2
2023-10-26,36,4,4,2
2023-11-04,58,2,3,1
2023-11-17,67,5,6,7
2023-12-23,21,5,7,5
2023-10-25,16,6,3,10
2024-01-23,4,2,3,2
2023-12-30,4,2,2,4
2023-11-03,3,4,9,4
2024-01-04,32,3,5,9
2024-01-19,6,2,1,1
2023-12-12,9,5,5,5
2023-10-06,60,2,4,4
2023-10-31,53,4,4,1
2024-01-23,52,3,3,2
2024-01-07,68,6,6,6
2023-11-24,18,4,3,1
2024-01-25,61,6,9,9
2023-10-22,58,4,10,4
2023-11-14,1,8,6,9
2023-11-03,9,5,5,7
2023-11-05,29,6,6,4
2024-01-19,13,4,3,5
2023-10-12,24,3,0,3
2023-12-23,6,3,2,5
2023-10-12,66,4,0,3
2023-10-20,39,3,3,2
2023-11-24,31,5,4,6
2024-01-12,26,3,1,2
2023-12-01,27,6,8,5
2023-12-13,5,10,11,7
2023-12-06,54,3,2,9
2023-12-01,88,4,1,4
2023-11-19,100,5,9,2
2023-10-07,102,7,6,7
2024-01-16,90,4,8,1
2023-12-23,98,2,5,3
2023-12-26,88,1,3,4
2023-12-16,92,2,3,3
2024-01-21,88,3,2,2
2023-12-11,113,9,15,13
2023-12-20,79,8,10,2
2023-12-13,79,7,6,15
2023-12-30,84,4,3,7
2023-10-26,102,2,5,8
2023-10-22,95,7,5,12
2023-12-26,87,3,9,11
2023-11-27,114,1,2,4
2023-12-20,107,0,0,1
2023-11-15,27,12,2,6
2023-12-27,66,2,2,1
2023-10-25,8,9,4,5
2023-10-23,46,1,2,4
2023-10-11,13,6,5,8
2023-10-23,32,8,2,7
2023-12-04,11,6,8,7
2023-10-15,70,3,7,7
2023-12-14,63,9,9,8
2023-10-28,8,4,9,10
2023-10-23,52,6,3,5
2023-10-11,40,1,2,0
2023-12-19,36,7,5,4
2023-10-05,14,4,6,0
2023-10-11,36,3,5,7
2023-12-25,13,3,2,2
